gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,0.6771328748826912,1,0,0,0,1,1,1,1,0,1.1927816362003112,1.163666914931004,True,False,False,True,True,False,False
0,0,1,0,1.5729808767233588,0,0,0,0,1,1,0,1,1,-0.5886647479777732,0.433393193163709,False,False,False,True,False,True,False
0,0,1,1,0.5142514200025698,1,0,0,0,0,0,0,0,0,-1.4594463760648215,-0.6135539503752997,False,True,False,True,False,False,True
0,0,1,0,0.8400143297628127,1,1,0,1,0,0,1,1,1,1.1180007711928355,1.2659798460554912,True,False,False,False,True,False,False
0,0,0,0,-0.2594354906780068,0,0,0,0,1,1,1,0,1,-0.6750781919864114,-0.48479638246825896,False,False,False,False,True,False,False
0,0,1,0,1.4100994218432374,1,1,0,1,1,1,1,1,0,0.7108605061521354,1.590180497495695,False,False,False,True,False,False,False
0,0,1,0,-1.2367242199587352,1,1,0,0,0,0,1,0,1,0.641065032145158,-0.9482397457818748,True,False,False,False,False,True,False
0,1,0,0,-0.62591876415828,1,1,0,0,1,0,0,0,1,0.5945347161405068,-0.35842280518936154,True,False,False,False,True,False,False
0,1,0,0,-0.7888002190384014,1,1,0,0,0,0,0,1,1,0.572931355138347,-0.5097841360891693,True,False,False,False,False,True,False
1,0,0,1,1.5729808767233588,1,1,1,0,1,0,1,1,0,1.393859073220412,2.251693748830891,True,False,False,True,False,False,False
0,0,1,0,1.4508197855632678,1,1,1,0,0,1,0,0,0,-0.21642221994056152,0.74777092025647,False,False,True,False,False,False,False
1,0,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4976677070686424,-0.998722954731541,False,True,False,False,False,False,True
1,0,0,1,-0.9109613101984924,1,0,0,0,0,0,0,0,1,-1.4893587220678117,-0.9105153014902354,False,True,True,False,False,False,False
0,0,1,1,0.35136996512244845,1,0,1,1,0,1,1,1,0,0.45494376812655235,0.3728442460063263,False,False,False,True,False,True,False
0,1,1,0,-0.055833672077855064,0,0,1,1,1,0,0,1,1,-0.4773243489666429,-0.3098379591472911,False,False,True,False,True,False,False
1,0,0,0,-0.8702409464784621,1,0,0,0,1,0,1,1,1,0.15249671409631763,-0.6929761566721508,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,-1.3215172250510334,-0.9963831120779928,False,True,False,False,False,False,True
1,0,0,1,-0.4223169455581282,1,0,0,0,0,0,0,0,0,-1.4827115340671475,-0.8164801156023571,False,True,False,False,True,False,False
1,0,0,0,1.002895784642934,1,1,0,0,0,1,1,0,1,0.8537750481664219,1.3014306696554754,True,False,False,True,True,False,False
0,0,1,0,-0.8295205827584317,1,0,0,1,0,0,0,0,1,-0.44907379996381874,-0.7371903532292918,False,False,False,False,False,True,False
0,0,0,0,1.4100994218432374,1,1,0,0,0,0,0,0,1,-1.3015756610490399,-0.21701684256078219,False,True,False,True,False,False,False
1,0,1,0,-0.13727439951791576,0,0,0,0,0,0,1,0,0,-1.0307027500219619,-0.5618566721242643,False,False,False,False,False,False,True
1,0,1,1,-1.1552834925186746,1,0,0,0,0,0,0,0,1,-1.4710789550659844,-0.9731612774408923,False,True,False,False,False,False,True
0,0,0,0,-0.30015585439803716,0,0,0,0,1,0,1,1,1,-0.5487816199737862,-0.43623361041348613,False,False,False,False,False,True,False
0,0,1,1,1.6137012404433893,0,0,1,1,1,1,0,1,0,-0.3028356639492,0.7055433825561155,False,False,False,True,True,False,False
1,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1,0.8188773111629334,1.8076975683264818,False,False,False,True,False,False,True
0,0,0,0,-0.9516816739185228,0,0,0,1,0,0,0,1,0,-0.7980511699987046,-0.8487522850314834,False,False,False,False,False,True,False
1,0,1,1,0.8400143297628127,1,1,1,1,0,0,0,1,0,0.16412929309748078,0.6198963118413343,False,False,False,True,False,False,False
0,0,1,0,1.4508197855632678,1,1,1,1,1,0,1,1,1,1.5301264272340338,2.327341303299849,True,False,False,True,False,False,False
1,1,0,0,1.002895784642934,1,0,0,0,1,1,0,0,1,-0.3742929349563432,0.3328241070357342,False,False,True,False,False,True,False
0,0,1,1,-0.7073594915983407,1,1,0,0,0,0,0,0,1,-1.3132082400502028,-0.8331018280374681,False,True,False,False,False,True,False
0,0,1,1,-0.38159658183809786,1,0,0,0,0,0,0,0,1,-1.4993295040688086,-0.8080699264419624,False,True,False,True,False,False,True
1,0,1,1,-0.8295205827584317,1,1,0,0,0,0,0,0,1,-1.3547531650543558,-0.8883750922307185,False,True,False,True,False,False,False
1,0,1,0,0.10704778280226633,0,0,1,0,1,0,1,1,0,-0.3859255139575061,-0.15496686426716105,False,False,True,False,True,False,False
0,0,1,0,-0.5444780367182193,1,1,0,0,1,0,0,1,0,0.827186296163764,-0.22995219911718984,True,False,False,False,False,False,True
1,0,0,0,-0.9924020376385531,1,1,0,0,0,0,0,1,0,0.6560212051466532,-0.7148735520713938,True,False,False,False,False,False,False
1,0,0,0,0.8400143297628127,1,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.5756529141852793,False,True,False,True,False,False,False
1,0,0,0,-0.7888002190384014,1,0,0,0,0,0,0,0,1,-1.4744025490663168,-0.8963217276578631,False,True,False,False,False,True,False
0,1,0,0,-1.2774445836787656,1,0,0,0,1,0,0,0,1,0.3502505571160864,-0.9741766808565829,True,False,False,False,False,False,False
0,0,1,1,-0.38159658183809786,1,1,0,0,0,0,0,1,0,0.6925807391503077,-0.18255934838919105,True,False,False,False,False,True,False
0,1,0,0,-0.748079855318371,0,0,0,0,0,0,1,1,1,-0.6119299059800988,-0.7104366806245714,False,False,False,False,False,True,False
1,0,0,0,-0.0965540357978854,1,0,1,0,1,0,0,0,1,-0.3028356639492,-0.2772788278832957,False,False,False,True,False,False,True
0,0,1,1,-0.9924020376385531,1,0,0,0,0,0,0,0,1,-1.4926823160681442,-0.9426991749701712,False,True,False,True,False,False,True
1,0,0,0,-0.6666391278783103,1,1,0,1,1,0,0,1,1,0.22063039110312907,-0.4723025056578038,False,False,False,False,False,False,False
1,1,1,0,1.0436161483629645,1,1,0,1,0,0,1,1,1,1.1346187411944968,1.5446418617006965,True,False,False,False,False,True,False
1,0,0,0,-1.0331224013585834,1,1,0,1,0,0,1,1,1,1.1645310871974868,-0.7101938667642976,True,False,False,False,False,True,False
0,1,0,0,-1.0738427650786138,1,1,0,1,0,0,1,1,1,1.113015380192337,-0.7599265601458445,True,False,False,False,False,True,False
0,0,1,0,1.5729808767233588,1,0,1,0,1,1,1,1,0,0.5679459641378485,1.6080825011940678,False,False,False,True,False,False,False
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-0.6601220189849164,-0.9875976651335384,False,False,False,False,False,False,True
1,0,1,0,1.002895784642934,1,1,1,1,1,1,1,0,1,1.2725478922082847,1.6086784988511038,True,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.5109620830699715,-0.9988995466299219,False,True,False,False,False,True,False
0,0,0,0,-0.38159658183809786,1,0,0,0,0,0,0,0,1,-1.477726143066649,-0.7996597372815677,False,True,False,False,False,False,False
0,0,0,0,0.26992923768238775,1,0,0,1,0,0,1,0,1,-0.2047896409393986,-0.02534841085551295,False,False,True,False,True,False,False
1,0,0,0,0.5956921474426305,1,1,1,1,0,1,1,0,0,1.1961052302006432,1.0539371240745148,True,False,False,False,False,False,True
1,1,1,0,-0.8702409464784621,1,0,0,0,0,0,0,0,0,-1.4893587220678117,-0.9126123302835097,False,True,False,False,False,False,True
0,0,0,1,0.35136996512244845,1,1,0,1,0,0,1,0,1,0.788964965159943,0.6017956422572827,True,False,False,False,False,False,False
0,0,0,0,-1.1960038562387048,1,0,1,1,0,1,0,1,0,0.21065960910213194,-0.9132304019278432,False,False,False,True,False,False,True
1,0,0,0,-0.13727439951791576,1,0,0,0,1,1,1,1,1,0.35191235411625243,-0.0167837037840348,False,False,True,False,False,False,False
0,0,1,1,1.4915401492832983,1,1,1,1,1,1,1,0,1,1.3406815692150957,2.1865975602901977,True,False,True,False,True,False,False
0,1,0,0,0.22920887396235737,1,0,1,1,0,0,0,0,1,-0.2529817539442163,-0.013803715498855559,False,False,False,False,True,False,False
1,0,1,0,-0.6666391278783103,1,1,0,0,0,0,0,0,1,0.3020584441112687,-0.4404718159746299,True,False,False,False,False,False,False
0,0,1,0,0.43281069256250915,1,0,1,0,1,1,1,1,1,0.466576347127715,0.520232259192562,False,False,False,True,False,True,False
0,0,0,0,-1.0738427650786138,0,0,0,0,0,1,1,1,1,-0.5155456799704636,-0.894577882661351,False,False,True,False,False,False,True
0,0,1,0,-0.30015585439803716,1,1,0,0,0,0,0,0,1,-1.261692533045053,-0.6835726380833631,False,True,True,False,False,False,True
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.179085466098976,-0.9764503015482383,True,False,False,False,False,False,True
1,1,1,0,0.35136996512244845,1,0,0,1,0,0,1,1,1,0.9900424021800438,0.6929170618218744,True,False,False,False,False,True,False
1,0,0,0,0.5142514200025698,1,1,0,0,1,1,1,1,1,1.2924894562102784,1.0886595060936777,True,False,False,False,False,False,False
0,0,0,0,-1.1145631287986442,1,0,0,1,0,0,1,0,1,0.682609957149311,-0.8217999465410846,True,False,False,False,False,False,True
0,0,1,0,0.5142514200025698,1,1,1,1,1,1,1,1,0,1.61321627724234,1.2142163458425628,True,False,True,False,False,False,True
0,1,1,0,0.47353105628253944,1,1,0,0,1,1,1,1,0,1.3091074262119398,0.9773183141644619,True,False,False,False,False,True,False
0,0,1,1,1.1657772395230555,1,0,0,0,1,1,1,1,1,0.3003966471111027,1.0304724755771408,False,False,False,True,False,False,False
1,0,1,1,0.7992939660427822,1,1,0,1,0,1,0,1,1,0.9468356801757247,1.0373816336012969,True,False,False,False,False,False,False
0,0,0,0,-1.0738427650786138,1,1,1,0,0,0,0,0,1,0.4748853321285456,-0.8155971561104522,True,False,False,False,False,True,False
1,1,1,1,1.2879383306831464,1,1,0,0,0,0,0,0,1,-1.341458789053027,-0.3237224971574965,False,True,False,True,False,False,False
0,0,1,1,-0.5444780367182193,1,0,0,0,0,0,0,0,0,-1.4827115340671475,-0.8362584082210283,False,True,False,True,False,False,True
1,1,0,0,1.5729808767233588,1,1,0,1,0,1,1,1,0,1.3622849302172555,2.251958636678463,True,False,True,False,False,False,False
1,0,1,0,0.5142514200025698,1,1,0,1,0,0,0,0,0,0.5529897911363537,0.659541193027867,True,False,False,False,False,False,False
1,1,1,0,0.7178532386027215,1,1,1,1,1,0,1,0,1,1.2343265612044643,1.3171914965859788,True,False,True,False,False,False,False
0,0,1,0,1.4508197855632678,1,1,1,1,1,1,1,1,0,1.789366759259949,2.520025138420808,True,False,False,True,False,False,True
1,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.16246749609731476,-0.9766710414212145,True,False,False,False,False,True,False
0,1,0,0,-0.8295205827584317,1,1,0,1,0,0,1,0,1,0.8820255971692458,-0.5242205237818154,True,False,False,False,False,True,False
0,0,0,0,0.025607055362205634,1,1,1,0,0,0,0,1,1,0.8604222361670865,0.3124277427727295,True,False,False,False,False,True,False
0,1,1,1,-0.015113308357824713,1,1,0,0,1,0,1,0,1,0.8836873941694119,0.27134805241185134,True,False,False,False,False,False,True
1,0,1,1,1.5729808767233588,1,0,0,0,0,0,0,0,1,-1.5009913010689746,-0.39488903220503635,False,True,False,True,False,False,False
0,1,1,0,-0.62591876415828,1,1,0,0,0,0,1,1,1,0.9235705221733989,-0.2945627599373353,True,False,False,False,False,True,False
1,0,1,1,-0.5444780367182193,1,0,1,0,0,0,0,0,1,-0.5255164619714603,-0.5855420604946149,False,False,True,False,False,False,False
1,1,1,0,0.880734693482843,1,1,0,0,0,0,0,0,0,0.3070438351117673,0.7228052406228573,True,False,False,False,False,False,False
0,0,1,0,1.002895784642934,0,0,1,1,1,0,1,1,1,-0.19980424993890028,0.5101444469975476,False,False,False,False,False,False,False
1,0,1,1,1.4508197855632678,1,0,1,1,0,1,1,1,0,0.6011819041411709,1.5427655727803984,False,False,False,True,False,False,False
0,0,1,1,0.8400143297628127,0,0,1,1,1,0,0,1,1,-0.533825446972291,0.09416015637382331,False,False,False,False,False,False,False
0,0,0,0,0.6364125111626608,1,1,0,1,1,0,1,1,1,1.4171242312227377,1.2535301172196314,True,False,False,False,False,False,False
1,0,1,1,0.14776814652229667,1,0,1,1,0,0,0,0,0,-0.3693075439558449,-0.15123636041386268,False,False,True,False,False,False,True
1,0,0,0,0.10704778280226633,1,0,1,1,1,0,0,0,0,-0.11837619693076015,-0.11510124320765212,False,False,True,False,False,False,True
0,0,1,0,1.4100994218432374,1,1,1,1,1,0,0,0,0,0.0295237360840249,0.9010306140638736,False,False,False,True,False,False,True
1,0,0,0,0.8400143297628127,0,0,1,1,0,0,0,1,1,-0.613591702980265,0.11696258525226895,False,False,False,False,False,False,False
0,0,1,1,-0.4223169455581282,1,1,0,0,0,0,0,0,1,0.36686852711774764,-0.29438616803895434,True,False,False,False,False,False,False
1,1,0,0,-0.0965540357978854,1,0,1,1,0,0,1,1,1,0.3319707901142591,-0.07532391809733362,False,False,False,False,False,True,False
0,0,0,0,0.7178532386027215,1,0,0,1,0,1,1,1,1,1.1778254631988159,1.2169535202674682,True,False,False,True,False,False,True
1,0,1,1,0.5142514200025698,1,0,0,0,0,0,0,0,0,-1.4760643460664828,-0.5971971257877603,False,True,False,True,False,False,True
0,0,0,0,-0.13727439951791576,0,0,0,0,0,0,0,0,1,-1.3181936310507012,-0.6927112688245795,False,False,False,False,True,False,False
1,0,0,0,-0.8295205827584317,1,0,0,0,0,0,0,0,1,-0.6435040489832552,-0.7783362655520628,False,False,False,False,False,False,False
1,0,0,0,-1.1960038562387048,0,0,0,1,0,1,0,0,1,-0.9276713360116622,-0.9594312573417703,False,False,False,False,False,False,True
1,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,1,-0.9808488400169781,-0.9918579446819799,False,False,False,False,False,False,False
1,0,1,1,-1.2367242199587352,1,0,0,0,0,0,1,1,1,0.8238627021634315,-0.925503538865322,True,False,False,False,False,False,False
0,0,1,0,-0.21871512695797646,1,0,0,1,0,0,0,0,1,0.37683930911874425,-0.08322640554988305,True,False,False,False,False,True,False
0,1,1,0,0.9214550572028734,1,1,0,1,1,0,0,0,1,0.6875953481498096,1.1446612118677495,True,False,False,False,False,True,False
0,0,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-1.491020519067978,-0.9986346587823504,False,True,False,False,False,True,False
1,0,0,1,-1.1552834925186746,1,1,0,0,0,1,0,0,0,0.53304822713436,-0.8606501641849028,True,False,False,False,True,False,False
0,0,1,1,0.9214550572028734,1,1,0,0,0,0,0,0,1,-1.2999138640488739,-0.3946462183447625,False,True,False,True,True,False,False
1,0,1,1,-0.9924020376385531,1,0,0,0,0,0,1,0,1,-0.34438058895335305,-0.7976730784247815,False,False,False,False,False,True,False
1,0,0,0,1.5322605130033284,1,1,1,1,1,1,1,1,1,1.6680555782478224,2.396940585249257,True,False,False,True,False,False,False
0,0,1,0,1.2879383306831464,0,0,1,0,1,1,0,1,0,-0.562075995975115,0.3821373946586261,False,False,False,True,False,True,False
1,0,0,0,-0.8702409464784621,1,0,0,1,0,0,0,0,1,0.37019212111808014,-0.624922053833576,True,False,False,False,False,False,True
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,1,-0.5388108379727895,-0.9859862640608118,False,False,False,False,False,False,True
1,0,0,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0.1657910900976468,-0.9766268934466192,True,False,False,False,False,False,False
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,1,0,1,0.5047976781315361,-0.9721238000379041,True,False,False,False,False,True,False
1,0,1,1,1.369379058123207,1,1,0,0,0,0,0,0,1,-1.2982520670487077,-0.25048100730398015,False,True,True,False,True,False,False
1,0,0,0,-0.7888002190384014,1,0,0,0,0,1,0,0,1,-0.47233895796614456,-0.7377863508863276,False,False,False,False,False,False,True
0,0,1,0,1.6137012404433893,1,1,0,0,0,0,0,0,0,-1.3331498040521963,-0.19949009664646872,False,True,False,True,False,False,False
1,0,0,0,1.6137012404433893,0,0,1,1,1,1,1,1,1,0.0278619390838584,1.0085971541651952,False,False,False,True,False,False,False
0,0,1,1,0.7992939660427822,1,0,0,1,1,1,0,0,0,0.6992279271509723,0.949792052004325,True,False,False,False,False,False,False
0,0,1,0,-0.2594354906780068,1,0,0,0,0,1,0,1,0,0.7025515211513048,-0.0377319177294801,True,False,False,False,True,False,False
1,0,0,1,0.025607055362205634,0,0,1,0,0,1,0,0,0,-1.0207319680209652,-0.5156337427230396,False,False,True,False,True,False,False
0,0,0,0,-0.7888002190384014,1,1,0,0,0,0,0,1,1,0.6593447991469852,-0.515081893040599,True,False,False,False,False,True,False
0,0,0,0,-0.7888002190384014,0,0,0,1,0,0,0,0,1,-1.1204397880309327,-0.8541162639448061,False,False,False,False,False,True,False
1,0,0,0,-0.21871512695797646,1,0,0,0,0,0,0,0,0,-1.477726143066649,-0.7447175828977816,False,True,True,False,False,False,True
1,0,1,0,1.369379058123207,1,1,1,1,1,1,1,1,0,0.895319973170575,1.6749666827058685,False,False,False,True,False,False,False
1,0,1,1,1.5729808767233588,1,1,1,1,1,1,1,1,1,1.6364814352446657,2.602074149206077,True,False,False,True,False,False,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-0.6468276429835875,-0.9874210732351574,False,False,False,False,False,False,True
0,0,0,0,1.125056875803025,0,0,1,0,1,0,0,1,1,-0.6750781919864114,0.2172005615707796,False,False,True,False,False,True,False
1,0,1,0,-0.9924020376385531,1,0,1,0,0,0,0,0,1,0.3236618051134285,-0.7381616086703872,True,False,False,False,False,True,False
0,0,1,0,0.9214550572028734,1,1,0,1,1,0,1,0,1,0.9867188081797118,1.2322507934647218,True,False,False,False,True,False,False
1,0,1,0,1.5729808767233588,1,1,0,1,1,1,1,1,1,1.4570073592267243,2.387956472419124,True,False,False,True,True,False,False
0,0,1,1,0.26992923768238775,1,0,0,0,1,0,1,0,1,-0.16324471593524553,0.02630471942092721,False,False,False,False,False,False,True
0,1,1,0,-0.2594354906780068,1,0,0,0,1,0,1,0,1,0.6959043331506402,-0.09488147084302856,True,False,False,False,True,False,False
1,0,1,0,0.8400143297628127,0,0,0,1,1,1,1,1,1,-0.143303151933252,0.39836177532237976,False,False,True,False,False,True,False
0,0,1,1,-1.1145631287986442,1,0,0,1,0,1,1,1,1,1.1429277261953275,-0.802109949871604,True,False,False,False,False,False,True
1,0,0,0,1.6137012404433893,1,1,0,1,1,0,1,1,1,1.3356961782145975,2.3232355416624904,True,False,True,False,False,True,False
0,0,1,1,-0.21871512695797646,1,0,1,0,0,0,0,0,0,0.32033821111309646,-0.13666752879743083,True,False,False,False,False,False,True
1,0,1,1,-0.8702409464784621,1,0,0,0,1,0,1,0,1,-0.1698919039359101,-0.7057790693047727,False,False,False,False,False,False,False
0,1,1,0,1.6137012404433893,1,1,1,1,0,0,1,1,1,1.39884446422091,2.3819964958487656,True,False,True,False,False,False,False
0,0,1,0,0.35136996512244845,1,0,1,1,1,0,1,1,1,1.3190782082129364,0.8300406709147148,True,False,True,False,False,False,False
0,0,0,0,0.14776814652229667,1,1,0,1,0,1,0,1,1,0.19736523310080326,0.10155494211852735,False,False,True,False,False,False,True
0,1,1,0,-0.8702409464784621,1,0,0,0,0,1,1,0,1,0.6028437011413373,-0.6188958553013247,True,False,False,False,False,True,False
1,0,0,1,1.2064976032430856,1,0,0,0,0,0,0,0,0,-1.4876969250676457,-0.45552627531160955,False,True,False,True,False,False,False
0,0,0,0,-0.5037576729981889,0,0,0,0,0,0,0,0,0,-1.3248408190513656,-0.7840534282621475,False,False,False,False,True,False,False
0,0,0,0,0.9214550572028734,1,0,0,0,0,0,0,0,0,-0.6551366279844181,0.0797679166557725,False,False,True,False,False,False,False
0,0,1,1,0.5142514200025698,0,0,0,1,1,1,0,1,0,-0.4573827849646494,-0.00768922101741375,False,False,True,False,False,False,False
0,0,1,1,1.5729808767233588,1,1,1,1,1,0,1,1,1,1.4703017352280534,2.3751094118119065,True,False,False,True,False,False,False
0,1,0,0,-1.2774445836787656,0,0,0,0,0,0,1,0,1,-0.9409657120129912,-0.991328168986837,False,False,False,False,False,True,False
0,0,1,1,-0.13727439951791576,1,1,0,0,0,0,0,0,0,-1.2849576910473786,-0.7016733076674148,False,True,False,True,False,False,True
1,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,0,-0.6235624849812617,-0.7901679227435894,False,False,False,False,False,False,True
1,0,0,0,-0.8702409464784621,1,0,0,0,0,0,0,0,0,-1.479387940066815,-0.915592318568689,False,True,False,False,False,False,True
0,0,0,0,-0.5851984004382496,1,1,0,0,0,1,1,0,1,0.7839795741594444,-0.28370235818690426,True,False,False,False,False,True,False
0,1,0,0,1.6137012404433893,1,1,0,1,1,1,1,1,1,1.440389389225063,2.4246655132950723,True,False,False,True,False,False,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-0.6966815529885713,-0.988083292854086,False,False,False,False,False,True,False
0,1,0,0,0.9621754209229036,1,1,0,1,1,1,1,0,1,1.1678546811978192,1.5117957686018322,True,False,False,True,False,False,False
1,0,0,0,-0.38159658183809786,1,0,0,1,0,0,1,1,0,1.0149693571825356,-0.03929917082761128,True,False,False,False,False,False,True
1,0,1,0,-0.5851984004382496,1,1,0,0,0,0,1,1,1,0.9950277931805424,-0.2622243685463161,True,False,False,False,False,True,False
